Titulo,Categoria,Resumo,Status
"Após compra de Musk, ações do Twitter disparam na bolsa",tecnologia,"Elon Musk adquiriu 9,2% das ações do Twitter, alavancando em mais de 27% o valor da rede social na Bolsa, aponta a plataforma de informações financeiras TC/Economatica.",0
"Quem não usar cinto de segurança pode ter viagens canceladas e ser bloqueado, informa 99 Táxi",tecnologia,Medida acontece dias depois de o ex-BBB Rodrigo Mussi ficar gravemente ferido após acidente em que estava a sem proteção e usava o aplicativo. Motoristas podem encerrar viagens sem sofrer penalidades.,0
Twitter vai mostrar rótulos em perfis de candidatos nas eleições de 2022,tecnologia,Rede social também promete aplicar política contra afirmações enganosas sobre o processo eleitoral e diz que violações podem levar à remoção de tuítes e à suspensão de contas.,0
Usuários reclamam de mudanças do WhatsApp Web,tecnologia,"Relatos no Twitter abordam a lentidão da página, sumiço de histórico de conversas e erro ao enviar mensagens. ",0
Elon Musk cogitou criar rede social para promover 'liberdade de expressão' dias depois de comprar parte do Twitter,tecnologia,"Com mais de 80 milhões de seguidores, o fundador da Tesla e da SpaceX coleciona postagens controversas na plataforma. Entenda as polêmicas do magnata.",0
"Ações do Twitter disparam após Musk assumir compra de 9,2% da rede social",tecnologia,"Dono da Tesla adquiriu as ações no dia 14 de março, segundo documento enviado à reguladora do mercado de ações dos EUA. ",0
O spray forense que está ajudando a combater estupros e violência contra a mulher,tecnologia,Departamentos de polícia na Inglaterra estão testando a 'SmartWater' como ferramenta provar a presença dos agressores no local do crime.,0
Trabalhadores aprovam em Nova York o primeiro sindicato da Amazon nos EUA,tecnologia,Funcionários de um depósito aprovaram a sindicalização com 2.654 votos a favor e 2.131 contrários. Empresa alega que mudança prejudicará relações diretas com trabalhadores e será um salto para o desconhecido.,0
"Conheça SPOT, robô de 4 patas projetado para proteger ruínas de Pompeia",tecnologia,"Um robô quadrúpede amarelo e preto foi chamado para inspecionar as antigas ruínas de Pompeia e ajudar a melhorar a gestão de um dos sítios arqueológicos mais famosos do mundo. Além de Spot, Pompeia também terá um drone equipado com scanner a laser que fará varreduras 3D das ruínas.",0
Robô de quatro patas e drone vão proteger ruínas de Pompeia,tecnologia,"Robôs da Boston Dynamics vão proteger a cidade contra ladrões de artefatos. Um dos sítios arqueológicos mais famosos da Itália, o local foi devastado por uma erupção vulcânica há quase 2 mil anos.",0
Capinhas de celular: conheça opções para proteger o smartphone,tecnologia,"Veja modelos para também deixar aparelhos da Apple, Motorola, Samsung, Realme e Xiaomi com um novo visual. ",0
Instagram cria recurso para enviar trechos de músicas em mensagens; veja como funciona,tecnologia,Rede social reconhecerá links de serviços de streaming para reproduzir faixas diretamente no aplicativo.,0
Relator de projeto das 'fake news' quer que provedor e aplicativo mantenham representação de pessoa jurídica no Brasil,tecnologia,Parecer mantém remunerações a empresas jornalísticas por conteúdos utilizados por plataformas. Projeto depende de votação no plenário da Câmara e depois voltará ao Senado.,0
"Blue Origin, de Jeff Bezos, realiza quarta missão espacial tripulada",tecnologia,"Em novo voo, mais seis pessoas foram ao espaço com a cápsula New Shepard. Em 2021, o próprio Bezos e o ator que interpretou o Capitão Kirk em 'Jornada nas estrelas' também fizeram suas viagens.",0
Waymo oferece caronas em carros autônomos para funcionários nos EUA,tecnologia,'Vale transporte'? A companhia americana diz que as viagens sem motorista oferecidas aos colaboradores marcam o 'próximo passo' no desenvolvimento de seu sistema de mobilidade urbana.,0
Dia Internacional do Backup: saiba como proteger seu histórico de conversas no WhatsApp,tecnologia,"Melhor prevenir do que remediar: no iPhone e nos celulares Android, aplicativo permite guardar uma cópia das suas mensagens.",0
Fone de ouvido com purificador de ar promete proteger usuários contra poluição; veja como funciona,tecnologia,"Segundo a empresa britânica Dyson, o dispositivo consegue eliminar até 99% da partículas de poluição. Fone tem cancelamento de ruído para diminuir poluição sonora.",0
WhatsApp anuncia novos recursos para mensagens de voz,tecnologia,"Usuários podem ouvir mensagens fora da janela das conversas, acelerar velocidade dos áudios e conferir mensagens antes de enviar, dentre outras novidades.",0
Saiba como transferir online o título de eleitor e veja prazo para regularizar a tempo de votar em 2022,tecnologia,Serviço pode ser feito pelo site do TSE ou TRE de seu estado. Prazo para alterações no documento a tempo de votar em outubro vai até 4 de maio. Em alguns locais é possível fazer o serviço presencial.,0
YouTube Vanced: o que é o aplicativo e por que ele foi banido pelo Google,tecnologia,"O app de vídeos tem como principal diferencial o bloqueio de anúncios, vantagem oferecida apenas para os assinantes da versão Premium do YouTube.",0
É #FAKE que WhatsApp possa publicar fotos e conteúdo de usuários,tecnologia,"Assessoria do aplicativo diz que texto é falso e que não tem acesso ao conteúdo das mensagens. ""Conversas pessoais são protegidas com criptografia de ponta a ponta, o que significa que essas conversas são privadas, e que o WhatsApp não pode ler, ouvir ou ver o conteúdo das imagens compartilhadas"", afirma a empresa.",0
Vereadores da CPI dos Aplicativos fazem visita surpresa à sede da Uber e encontram poucas pessoas,tecnologia,Comissão da Câmara de Vereadores de SP apura suspeita de evasão fiscal e falta de pagamento de tributos. Uber diz que pagou mais de R$ 1 bilhão em taxas e tributos na cidade de São Paulo e que os vereadores foram recebidos por representantes na sede. ,0
Messenger ganha recurso de mensagens silenciosas para quem não deseja incomodar outras pessoas,tecnologia,Atalho evita que integrantes da conversa recebam notificações que não são urgentes. Aplicativo também ganhou recurso que chama a atenção de todos para mensagens importantes.,0
LinkedIn altera política global de anúncios e passa a divulgar vagas voltadas para negros e indígenas,tecnologia,Mudança ocorreu após plataforma ter sido notificada pelo Procon-SP e pelo Ministério Público Federal por barrar um anúncio que privilegiava grupos na última quinta-feira (24). ,0
Usuários relatam instabilidade no Instagram nesta terça-feira (29),tecnologia,"A rede social apresentava lentidão para o carregamento do feed por volta das 14h30, de acordo com a plataforma Downdetector.
",0
Rússia deve ganhar alternativa à Play Store após restrições do Google,tecnologia,"NashStore, como a plataforma será chamada, pretende contornar suspensão de recursos de pagamento da loja do Android para usuários russos.",0
"Cabos, docks e carregadores: veja opções para celular, tablet e notebook",tecnologia,"Acessórios são úteis quando o celular vem sem carregador na caixa, o notebook tem poucas portas de expansão ou o tablet não traz conector de fone de ouvido.",0
Estatal ucraniana de telecomunicações é alvo de ciberataque,tecnologia,Órgão ucraniano de comunicação e proteção de informações disse que ataque foi repelido e que empresa pode começar a restaurar seus serviços aos clientes.,0
Pesquisa com usuários aponta internet fixa como o pior serviço e celular pré-pago como o melhor,tecnologia,Estudo da Anatel demonstrou também um elevado grau de insatisfação dos consumidores dos serviços de telecomunicações em relação ao atendimento das operadoras.,0
"O que WhatsApp, Telegram, TikTok, Facebook e YouTube prometem fazer contra fake news nas eleições",tecnologia,As redes sociais e os apps de mensagem que reúnem mais usuários no país estão com acordos firmados para analisar conteúdo e trocar informações com a Justiça Eleitoral.,0
"Quadrilhas criam milhares de reféns de serviços pirata de banda larga no Brasil, dizem autoridades",tecnologia,Fontes e os documentos descrevem uma campanha de sequestro de serviços de internet em dezenas de comunidades nas principais cidades do Brasil. 'Grilagem digital' gera lucro para criminosos e e deixa dezenas de milhares de brasileiros com acesso apenas a serviços de baixa qualidade de acesso à internet.,0
"Meta, dona do Facebook, abre vagas para estudantes e PhDs da América Latina trabalharem na Europa",tecnologia,"Com previsão de início em 2023, programa internacional inclui vagas nas áreas de engenharia de software, aprendizado de máquina e infraestrutura.",0
Elon Musk testa positivo para Covid-19 novamente ,tecnologia,"O bilionário informou em sua conta no Twitter que ""supostamente"" se infectou com o coronavírus, mas está assintomático.",0
Powerbank: como escolher a melhor bateria portátil para o smartphone,tecnologia,"Acessório, também conhecido por carregador ou bateria portátil, ajuda a carregar o celular em qualquer lugar, até mesmo sem usar fios. ",0
Guerra na Ucrânia: os três ciberataques russos que as potências ocidentais mais temem,tecnologia,"Inteligência norte-americana diz que países no Ocidente podem ser alvos de operações de hackers. Moscou diz que insinuações são ""russofobia"".",0
Spotify diz que vai suspender serviço na Rússia,tecnologia,"Medida é uma resposta contra a nova legislação russa, que proíbe conteúdos que desacreditem os militares do país. A companhia de streaming já havia fechado seu escritório na Rússia no começo de março.",0
"Da internet discada aos memes: como foi criado o GIF, formato de imagens animadas",tecnologia,Padrão foi desenvolvido em 1987 para atender às demandas de um dos primeiros provedores de internet dos Estados Unidos. Inventor do formato morreu no último dia 14 de março por complicações decorrentes da Covid-19.,0
EUA e União Europeia fecham acordo sobre marco de transferência de dados pessoais,tecnologia,"Anúncio foi feito nesta sexta-feira (25) pelo presidente americano, Joe Biden, e a presidente da Comissão Europeia, Ursula von der Leyen.  Acordo é crucial para a economia digital e resulta de meses de negociações após a Justiça europeia anular o chamado ""Escudo de Privacidade"", em julho de 2020.",0
Novas regras para restringir poder das gigantes da tecnologia começam a valer em outubro na União Europeia ,tecnologia,Conjunto de regulamentações prevê multas de até 20% do faturamento das empresas por violações; uma das regras é o combate ao conteúdo ilegal.,0
'Telefones burros': como os celulares sem conexão estão ressurgindo no mundo hiperconectado,tecnologia,"Por que as vendas de celulares bem básicos, sem aplicativos e conexão com a internet, estão aumentando.",0
"Tablet para crianças: g1 testa modelos para brincar, jogar e aprender",tecnologia,"Apple, Lenovo, Nokia, Positivo e Samsung: aparelhos vêm com aplicativos para pais acompanharem o que os filhos fazem com os eletrônicos; veja os resultados.",0
"Twitter ganhou editor de GIFs, comunidades e botão de 'dislike'; veja como usar os novos recursos ",tecnologia,Rede social lançou funcionalidades em seu aplicativo para Android e iOS nos últimos meses. Algumas delas estão sendo liberadas aos poucos e devem chegar em breve para todos os usuários.,0
Título de eleitor pode ser feito 100% online: qual o prazo para tirar e como fazer?,tecnologia,O prazo é o dia 4 de maio e o procedimento pode ser feito no site do Tribunal Superior Eleitoral. Primeiro turno será em 2 de outubro. Voto é opcional para pessoas de 16 e 17 anos.  ,0
